2024-10-31 17:10:02.097713,192.168.1.8,192.168.1.10,TCP_912,66,S
2024-10-31 17:10:02.099290,192.168.1.10,192.168.1.8,TCP_62500,54,RA
2024-10-31 17:10:02.100888,192.168.1.8,192.168.1.10,TCP_30,66,S
2024-10-31 17:10:02.102437,192.168.1.10,192.168.1.8,TCP_62501,54,RA
2024-10-31 17:10:02.104013,192.168.1.8,192.168.1.10,TCP_1054,66,S
2024-10-31 17:10:02.105843,192.168.1.10,192.168.1.8,TCP_62502,54,RA
2024-10-31 17:10:02.108997,192.168.1.8,192.168.1.10,TCP_49176,66,S
2024-10-31 17:10:02.111232,192.168.1.10,192.168.1.8,TCP_62503,54,RA
2024-10-31 17:10:02.113279,192.168.1.8,192.168.1.10,TCP_2717,66,S
2024-10-31 17:10:02.115026,192.168.1.10,192.168.1.8,TCP_62504,54,RA
2024-10-31 17:10:02.116578,192.168.1.8,192.168.1.10,TCP_79,66,S
2024-10-31 17:10:02.118134,192.168.1.10,192.168.1.8,TCP_62505,54,RA
2024-10-31 17:10:02.119961,192.168.1.8,192.168.1.10,TCP_7001,66,S
2024-10-31 17:10:02.121983,192.168.1.10,192.168.1.8,TCP_62506,54,RA
2024-10-31 17:10:02.124017,192.168.1.8,192.168.1.10,TCP_5822,66,S
2024-10-31 17:10:02.125862,192.168.1.10,192.168.1.8,TCP_62507,54,RA
2024-10-31 17:10:02.128263,192.168.1.8,192.168.1.10,TCP_5900,60,A
2024-10-31 17:10:02.130332,192.168.1.10,192.168.1.8,TCP_62495,66,PA
2024-10-31 17:10:02.132337,192.168.1.8,192.168.1.10,TCP_5900,60,FA
2024-10-31 17:10:02.134539,192.168.1.10,192.168.1.8,TCP_62495,54,FA
2024-10-31 17:10:02.136701,192.168.1.8,192.168.1.10,TCP_35500,66,S
2024-10-31 17:10:02.139327,192.168.1.10,192.168.1.8,TCP_62508,54,RA
2024-10-31 17:10:02.141269,192.168.1.8,192.168.1.10,TCP_1166,66,S
2024-10-31 17:10:02.142960,192.168.1.10,192.168.1.8,TCP_62509,54,RA
2024-10-31 17:10:02.144849,192.168.1.8,192.168.1.10,TCP_8002,66,S
2024-10-31 17:10:02.146847,192.168.1.10,192.168.1.8,TCP_62510,54,RA
2024-10-31 17:10:02.149057,192.168.1.8,192.168.1.10,TCP_3814,66,S
2024-10-31 17:10:02.151674,192.168.1.10,192.168.1.8,TCP_62511,54,RA
2024-10-31 17:10:02.153762,192.168.1.8,192.168.1.10,TCP_5900,60,RA
2024-10-31 17:10:02.155934,192.168.1.8,192.168.1.10,TCP_1036,66,S
2024-10-31 17:10:02.157767,192.168.1.10,192.168.1.8,TCP_62512,54,RA
2024-10-31 17:10:02.160152,192.168.1.8,192.168.1.10,TCP_1149,66,S
2024-10-31 17:10:02.162159,192.168.1.10,192.168.1.8,TCP_62513,54,RA
2024-10-31 17:10:02.164607,192.168.1.8,192.168.1.10,TCP_2393,66,S
2024-10-31 17:10:02.166829,192.168.1.10,192.168.1.8,TCP_62514,54,RA
2024-10-31 17:10:02.169286,192.168.1.8,192.168.1.10,TCP_32773,66,S
2024-10-31 17:10:02.172005,192.168.1.10,192.168.1.8,TCP_62515,54,RA
2024-10-31 17:10:02.174808,192.168.1.8,192.168.1.10,TCP_714,66,S
2024-10-31 17:10:02.176924,192.168.1.10,192.168.1.8,TCP_62516,54,RA
2024-10-31 17:10:02.179377,192.168.1.10,192.168.1.8,TCP_62490,94,PA
2024-10-31 17:10:02.181286,192.168.1.10,192.168.1.8,TCP_62490,54,FA
2024-10-31 17:10:02.183053,192.168.1.8,192.168.1.10,TCP_22,60,RA
2024-10-31 17:10:02.184711,192.168.1.8,192.168.1.10,TCP_1723,66,S
2024-10-31 17:10:02.186227,192.168.1.10,192.168.1.8,TCP_62517,54,RA
2024-10-31 17:10:02.188104,192.168.1.8,192.168.1.10,TCP_8888,66,S
2024-10-31 17:10:02.190336,192.168.1.10,192.168.1.8,TCP_62518,54,RA
2024-10-31 17:10:02.192385,192.168.1.8,192.168.1.10,TCP_8080,66,S
2024-10-31 17:10:02.196013,192.168.1.10,192.168.1.8,TCP_62519,54,RA
2024-10-31 17:10:02.198186,192.168.1.8,192.168.1.10,TCP_256,66,S
2024-10-31 17:10:02.200090,192.168.1.10,192.168.1.8,TCP_62520,54,RA
2024-10-31 17:10:02.201920,192.168.1.8,192.168.1.10,TCP_135,66,S
2024-10-31 17:10:02.203659,192.168.1.10,192.168.1.8,TCP_62521,54,RA
2024-10-31 17:10:02.205248,192.168.1.8,192.168.1.10,TCP_25,66,S
2024-10-31 17:10:02.206756,192.168.1.10,192.168.1.8,TCP_62522,54,RA
2024-10-31 17:10:02.208319,192.168.1.8,192.168.1.10,TCP_113,66,S
2024-10-31 17:10:02.210400,192.168.1.10,192.168.1.8,TCP_62523,54,RA
2024-10-31 17:10:02.212836,192.168.1.8,192.168.1.10,TCP_23,66,S
2024-10-31 17:10:02.214693,192.168.1.10,192.168.1.8,TCP_62524,54,RA
2024-10-31 17:10:02.217160,192.168.1.8,192.168.1.10,TCP_53,66,S
2024-10-31 17:10:02.219257,192.168.1.10,192.168.1.8,TCP_62525,54,RA
2024-10-31 17:10:02.221838,192.168.1.8,192.168.1.10,TCP_443,66,S
2024-10-31 17:10:02.224074,192.168.1.10,192.168.1.8,TCP_62526,54,RA
2024-10-31 17:10:02.226061,192.168.1.8,192.168.1.10,TCP_5822,66,S
2024-10-31 17:10:02.228110,192.168.1.10,192.168.1.8,TCP_62527,54,RA
2024-10-31 17:10:02.230099,192.168.1.8,192.168.1.10,TCP_7001,66,S
2024-10-31 17:10:02.231930,192.168.1.10,192.168.1.8,TCP_62528,54,RA
2024-10-31 17:10:02.234012,192.168.1.8,192.168.1.10,TCP_79,66,S
2024-10-31 17:10:02.236341,192.168.1.10,192.168.1.8,TCP_62529,54,RA
2024-10-31 17:10:02.239101,192.168.1.8,192.168.1.10,TCP_2717,66,S
2024-10-31 17:10:02.240853,192.168.1.10,192.168.1.8,TCP_62530,54,RA
2024-10-31 17:10:02.242908,192.168.1.8,192.168.1.10,TCP_49176,66,S
2024-10-31 17:10:02.245409,192.168.1.10,192.168.1.8,TCP_62531,54,RA
2024-10-31 17:10:02.247689,192.168.1.8,192.168.1.10,TCP_1054,66,S
2024-10-31 17:10:02.250213,192.168.1.10,192.168.1.8,TCP_62532,54,RA
2024-10-31 17:10:02.252463,192.168.1.8,192.168.1.10,TCP_30,66,S
2024-10-31 17:10:02.254667,192.168.1.10,192.168.1.8,TCP_62533,54,RA
2024-10-31 17:10:02.256607,192.168.1.8,192.168.1.10,TCP_912,66,S
2024-10-31 17:10:02.258416,192.168.1.10,192.168.1.8,TCP_62534,54,RA
2024-10-31 17:10:02.260351,192.168.1.8,192.168.1.10,TCP_714,66,S
2024-10-31 17:10:02.261934,192.168.1.10,192.168.1.8,TCP_62539,54,RA
2024-10-31 17:10:02.263550,192.168.1.8,192.168.1.10,TCP_32773,66,S
2024-10-31 17:10:02.265306,192.168.1.10,192.168.1.8,TCP_62540,54,RA
2024-10-31 17:10:02.266882,192.168.1.8,192.168.1.10,TCP_2393,66,S
2024-10-31 17:10:02.268429,192.168.1.10,192.168.1.8,TCP_62541,54,RA
2024-10-31 17:10:02.270067,192.168.1.8,192.168.1.10,TCP_1149,66,S
2024-10-31 17:10:02.271614,192.168.1.10,192.168.1.8,TCP_62542,54,RA
2024-10-31 17:10:02.273176,192.168.1.8,192.168.1.10,TCP_1036,66,S
2024-10-31 17:10:02.274992,192.168.1.10,192.168.1.8,TCP_62543,54,RA
2024-10-31 17:10:02.278158,192.168.1.8,192.168.1.10,TCP_3814,66,S
2024-10-31 17:10:02.280447,192.168.1.10,192.168.1.8,TCP_62544,54,RA
2024-10-31 17:10:02.282090,192.168.1.8,192.168.1.10,TCP_8002,66,S
2024-10-31 17:10:02.283685,192.168.1.10,192.168.1.8,TCP_62545,54,RA
2024-10-31 17:10:02.285254,192.168.1.8,192.168.1.10,TCP_1166,66,S
2024-10-31 17:10:02.286760,192.168.1.10,192.168.1.8,TCP_62546,54,RA
2024-10-31 17:10:02.288368,192.168.1.8,192.168.1.10,TCP_35500,66,S
2024-10-31 17:10:02.289844,192.168.1.10,192.168.1.8,TCP_62547,54,RA
2024-10-31 17:10:02.291418,192.168.1.8,192.168.1.10,TCP_3372,66,S
2024-10-31 17:10:02.292938,192.168.1.10,192.168.1.8,TCP_62548,54,RA
2024-10-31 17:10:02.294459,192.168.1.8,192.168.1.10,TCP_5903,66,S
2024-10-31 17:10:02.295982,192.168.1.10,192.168.1.8,TCP_62549,54,RA
2024-10-31 17:10:02.297547,192.168.1.8,192.168.1.10,TCP_2323,66,S
2024-10-31 17:10:02.299062,192.168.1.10,192.168.1.8,TCP_62550,54,RA
2024-10-31 17:10:02.300885,192.168.1.8,192.168.1.10,TCP_3031,66,S
2024-10-31 17:10:02.302610,192.168.1.10,192.168.1.8,TCP_62551,54,RA
2024-10-31 17:10:02.304482,192.168.1.8,192.168.1.10,TCP_12000,66,S
2024-10-31 17:10:02.306382,192.168.1.10,192.168.1.8,TCP_62552,54,RA
2024-10-31 17:10:02.307958,192.168.1.8,192.168.1.10,TCP_31337,66,S
2024-10-31 17:10:02.309470,192.168.1.10,192.168.1.8,TCP_62553,54,RA
2024-10-31 17:10:02.310994,192.168.1.8,192.168.1.10,TCP_1032,66,S
2024-10-31 17:10:02.312675,192.168.1.10,192.168.1.8,TCP_62554,54,RA
2024-10-31 17:10:02.314252,192.168.1.8,192.168.1.10,TCP_2909,66,S
2024-10-31 17:10:02.315810,192.168.1.10,192.168.1.8,TCP_62555,54,RA
2024-10-31 17:10:02.317377,192.168.1.8,192.168.1.10,TCP_21571,66,S
2024-10-31 17:10:02.318810,192.168.1.10,192.168.1.8,TCP_62556,54,RA
2024-10-31 17:10:02.320567,192.168.1.8,192.168.1.10,TCP_5998,66,S
2024-10-31 17:10:02.322776,192.168.1.10,192.168.1.8,TCP_62557,54,RA
2024-10-31 17:10:02.324605,192.168.1.8,192.168.1.10,TCP_500,66,S
2024-10-31 17:10:02.326285,192.168.1.10,192.168.1.8,TCP_62558,54,RA
2024-10-31 17:10:02.327888,192.168.1.8,192.168.1.10,TCP_9877,66,S
2024-10-31 17:10:02.329409,192.168.1.10,192.168.1.8,TCP_62559,54,RA
2024-10-31 17:10:02.331189,192.168.1.8,192.168.1.10,TCP_2381,66,S
2024-10-31 17:10:02.333005,192.168.1.10,192.168.1.8,TCP_62560,54,RA
2024-10-31 17:10:02.334986,192.168.1.8,192.168.1.10,TCP_55600,66,S
2024-10-31 17:10:02.336946,192.168.1.10,192.168.1.8,TCP_62561,54,RA
2024-10-31 17:10:02.338470,192.168.1.8,192.168.1.10,TCP_1056,66,S
2024-10-31 17:10:02.339993,192.168.1.10,192.168.1.8,TCP_62562,54,RA
2024-10-31 17:10:02.341591,192.168.1.8,192.168.1.10,TCP_749,66,S
2024-10-31 17:10:02.343172,192.168.1.10,192.168.1.8,TCP_62563,54,RA
2024-10-31 17:10:02.344737,192.168.1.8,192.168.1.10,TCP_1083,66,S
2024-10-31 17:10:02.346300,192.168.1.10,192.168.1.8,TCP_62564,54,RA
2024-10-31 17:10:02.348643,192.168.1.8,192.168.1.10,TCP_255,66,S
2024-10-31 17:10:02.350212,192.168.1.10,192.168.1.8,TCP_62565,54,RA
2024-10-31 17:10:02.351789,192.168.1.8,192.168.1.10,TCP_57797,66,S
2024-10-31 17:10:02.353360,192.168.1.10,192.168.1.8,TCP_62566,54,RA
2024-10-31 17:10:02.354879,192.168.1.8,192.168.1.10,TCP_5432,66,S
2024-10-31 17:10:02.356512,192.168.1.10,192.168.1.8,TCP_62567,54,RA
2024-10-31 17:10:02.358071,192.168.1.8,192.168.1.10,TCP_3300,66,S
2024-10-31 17:10:02.359608,192.168.1.10,192.168.1.8,TCP_62568,54,RA
2024-10-31 17:10:02.361263,192.168.1.8,192.168.1.10,TCP_6547,66,S
2024-10-31 17:10:02.362813,192.168.1.10,192.168.1.8,TCP_62569,54,RA
2024-10-31 17:10:02.364418,192.168.1.8,192.168.1.10,TCP_7103,66,S
2024-10-31 17:10:02.366042,192.168.1.10,192.168.1.8,TCP_62570,54,RA
2024-10-31 17:10:02.367573,192.168.1.8,192.168.1.10,TCP_5060,66,S
2024-10-31 17:10:02.369129,192.168.1.10,192.168.1.8,TCP_62571,54,RA
2024-10-31 17:10:02.371121,192.168.1.8,192.168.1.10,TCP_8085,66,S
2024-10-31 17:10:02.373569,192.168.1.10,192.168.1.8,TCP_62572,54,RA
2024-10-31 17:10:02.375353,192.168.1.8,192.168.1.10,TCP_1296,66,S
2024-10-31 17:10:02.377272,192.168.1.10,192.168.1.8,TCP_62573,54,RA
2024-10-31 17:10:02.378894,192.168.1.8,192.168.1.10,TCP_18101,66,S
2024-10-31 17:10:02.380410,192.168.1.10,192.168.1.8,TCP_62574,54,RA
2024-10-31 17:10:02.381898,192.168.1.8,192.168.1.10,TCP_17,66,S
2024-10-31 17:10:02.383408,192.168.1.10,192.168.1.8,TCP_62575,54,RA
2024-10-31 17:10:02.384944,192.168.1.8,192.168.1.10,TCP_32782,66,S
